;;;;;;;
FECHA;Carapungo;CENTRO;COTOCOLLAO;SANGOLQUI;TUMBACO;;
25/5/2025;0,54;0,447;0,228;0,278;0,806;;
25/5/2025;0,377;0,432;0,165;0,311;0,738;;
25/5/2025;0,301;0,376;0,152;0,247;0,673;;
25/5/2025;0,348;0,312;0,158;0,18;0,626;;
25/5/2025;0,352;0,306;0,17;0,16;0,705;;
25/5/2025;0,354;0,373;0,194;0,179;0,664;;
25/5/2025;0,324;0,442;0,257;0,237;0,678;;
25/5/2025;0,517;0,56;0,396;0,302;0,672;;
25/5/2025;0,703;0,559;0,726;0,305;0,647;;
25/5/2025;0,561;0,427;0,587;0,279;0,636;;
25/5/2025;0,493;0,368;0,461;0,238;0,629;;
25/5/2025;0,476;0,308;0,34;0,202;0,613;;
25/5/2025;0,261;0,33;0,25;0,188;0,625;;
26/5/2025;0,277;0;0,167;0;0,586;;
26/5/2025;0,244;0;0,083;0;0,574;;
26/5/2025;0,219;0;0,07;0;0,566;;
26/5/2025;0,202;0,254;0,099;0,126;0,563;;
26/5/2025;0,209;0,276;0,101;0,129;0,563;;
26/5/2025;0,273;0,314;0,211;0,143;0,572;;
26/5/2025;0,548;0,451;0,543;0,24;0,73;;
26/5/2025;0,955;0,914;0,721;0,302;0,723;;
26/5/2025;1,132;0,749;0,496;0,277;0,718;;
26/5/2025;0,97;0,758;0,283;0,294;0,737;;
26/5/2025;0,839;0,655;0,29;0,269;0,772;;
26/5/2025;0,841;0,744;0,265;0,261;0,83;;
26/5/2025;0,776;0,653;0,255;0,279;0,891;;
26/5/2025;0,651;0,472;0,209;0,336;0,844;;
26/5/2025;0,578;0,482;0,196;0,316;0,817;;
26/5/2025;0,609;0,551;0,178;0,245;0,727;;
26/5/2025;0,532;0,46;0,2;0,346;0,793;;
26/5/2025;0,774;0,647;0,266;0,642;0,879;;
26/5/2025;0,916;0,701;0,369;0,324;0,836;;
26/5/2025;0,807;0,691;0,403;0,213;0,771;;
26/5/2025;0,642;0,566;0,445;0,191;0,694;;
26/5/2025;0,505;0,39;0,334;0,202;0,67;;
26/5/2025;0,418;0,384;0,318;0,167;0,656;;
26/5/2025;0,307;0,31;0,262;0,128;0,666;;
27/5/2025;0,251;0,306;0;0,107;0;;
27/5/2025;0,23;0,272;0;0,105;0;;
27/5/2025;0,242;0,256;0;0,098;0;;
27/5/2025;0,224;0,259;0,105;0,089;0,641;;
27/5/2025;0,218;0,35;0,116;0,126;0,628;;
27/5/2025;0,307;0,418;0,262;0,207;0,629;;
27/5/2025;0,583;0,616;0,732;0,445;0,818;;
27/5/2025;0,989;0,857;0,745;0,727;1,205;;
27/5/2025;1,072;0,691;0,839;0,436;0,889;;
27/5/2025;0,995;0,868;0,544;0,304;0,877;;
27/5/2025;0,598;0,488;0,272;0,273;0,944;;
27/5/2025;0,417;0,305;0,246;0,261;0;;
27/5/2025;0,427;0,303;0,269;0,263;0;;
27/5/2025;0,466;0,296;0,255;0,238;0;;
27/5/2025;0,384;0,343;0,209;0,2;0,379;;
27/5/2025;0,391;0,382;0,374;0,209;0,46;;
27/5/2025;0,52;0,424;0,226;0,213;0,39;;
27/5/2025;0,676;0,497;0,255;0,265;0,397;;
27/5/2025;0,898;0,686;0,394;0,232;0,476;;
27/5/2025;0,994;0,747;0,592;0,256;0,463;;
27/5/2025;1,026;0,728;0,603;0,307;0,315;;
27/5/2025;0,793;0,689;0,548;0,286;0,298;;
27/5/2025;0,697;0,52;0,599;0,197;0,344;;
27/5/2025;0,66;0,552;0,586;0,219;0,349;;
28/5/2025;0,441;0;0,316;0;0,35;;
28/5/2025;0,4;0;0,275;0;0,373;;
28/5/2025;0,369;0;0,296;0;0,345;;
28/5/2025;0,272;0,368;0,343;0,212;0,347;;
28/5/2025;0,313;0,468;0,383;0,163;0,371;;
28/5/2025;0,452;0,737;0,614;0,284;0,44;;
28/5/2025;1,003;1,501;1,426;0,672;0,81;;
28/5/2025;2,203;1,385;1,095;0,884;1,072;;
28/5/2025;0,613;0,522;0,984;0,469;0,765;;
28/5/2025;0,429;0,321;0,41;0,307;0,742;;
28/5/2025;0,392;0,285;0,299;0,225;0,754;;
28/5/2025;0,421;0,299;0,307;0,165;0,439;;
28/5/2025;0,38;0,244;0,302;0,154;0,482;;
28/5/2025;0,421;0,232;0,317;0,177;0,409;;
28/5/2025;0,424;0,241;0,3;0,23;0,341;;
28/5/2025;0,391;0,31;0,256;0,207;0,329;;
28/5/2025;0,329;0,421;0,3;0,243;0,593;;
28/5/2025;0,347;0,481;0,293;0,249;0,801;;
28/5/2025;0,651;0,647;0,682;0,412;0,683;;
28/5/2025;0,712;0,504;1,242;0,347;0,946;;
28/5/2025;0,649;0,448;1,07;0,438;0,921;;
28/5/2025;0,483;0,288;0,882;0,806;0,888;;
28/5/2025;0,742;0,551;1,209;0,754;0,885;;
28/5/2025;0,826;0,386;0,504;0,504;0,703;;
29/5/2025;0,589;0,237;0;0,339;0;;
29/5/2025;0,314;0,226;0;0,307;0;;
29/5/2025;0,368;0,175;0;0,314;0;;
29/5/2025;0,264;0,255;0,265;0,213;0,687;;
29/5/2025;0,286;0,394;0,332;0,292;0,597;;
29/5/2025;0,383;0,577;0,898;0,413;0,622;;
29/5/2025;1,095;1,5;2,389;0,806;0,976;;
29/5/2025;1,116;1,648;1,629;1,146;1,166;;
29/5/2025;0,531;0,601;0,914;0,657;1,099;;
29/5/2025;0,465;0,35;0,439;0,396;0,829;;
29/5/2025;0,426;0,292;0,37;0,2;0,802;;
29/5/2025;0,457;0,287;0,3;0,264;0,517;;
29/5/2025;0,457;0,329;0,311;0,231;0,497;;
29/5/2025;0,385;0,311;0,259;0,248;0,528;;
29/5/2025;0,398;0,313;0,235;0,25;0,443;;
29/5/2025;0,635;0,296;0,302;0,283;0,409;;
29/5/2025;0,5;0,276;0,372;0,283;0,418;;
29/5/2025;0,358;0,392;0,39;0,348;0,478;;
29/5/2025;0,533;0,896;0,909;0,511;0,668;;
29/5/2025;0,77;1,201;1,375;0,851;0,569;;
29/5/2025;0,554;0,733;0,996;1,005;0,601;;
29/5/2025;0,55;0,549;0,885;0,966;0,805;;
29/5/2025;0,434;0,582;0,781;0,878;0,757;;
29/5/2025;0,368;0,509;0,627;0,599;0,969;;
30/5/2025;0,35;0;0,605;0;0,793;;
30/5/2025;0,283;0;0,421;0;0,77;;
30/5/2025;0,203;0;0,458;0;0,764;;
30/5/2025;0,18;0,241;0,426;0,225;0,628;;
30/5/2025;0,192;0,265;0,321;0,23;0,648;;
30/5/2025;0,27;0,411;0,598;0,355;0,689;;
30/5/2025;0,79;0,768;2,298;0,906;0,997;;
30/5/2025;1,233;0,723;1,302;0,857;1,042;;
30/5/2025;0,897;0,611;0,677;0,372;0,87;;
30/5/2025;0,446;0,364;0,585;0,311;0,75;;
30/5/2025;0,498;0,305;0,43;0,255;0,845;;
30/5/2025;0,527;0,284;0,384;0,301;0,764;;
30/5/2025;0,479;0,296;0,401;0,27;0,808;;
30/5/2025;0,695;0,284;0,373;0,259;0,797;;
30/5/2025;0,582;0,437;0,325;0,279;0,647;;
30/5/2025;0,589;0,588;0,341;0,219;0,583;;
30/5/2025;0,647;0,606;0,316;0,29;0,545;;
30/5/2025;1,113;0,623;0,415;0,384;0,54;;
30/5/2025;0,99;0,613;0,629;0,374;0,603;;
30/5/2025;1,042;0,635;0,724;0,4;0,535;;
30/5/2025;0,989;0,831;0,755;0,396;0,509;;
30/5/2025;1,054;0,75;0,86;0,29;0,578;;
30/5/2025;0,766;0,618;0,638;0,248;0,621;;
30/5/2025;0,944;0,699;0,444;0,246;0,489;;
31/5/2025;0,551;0,644;0;0,262;0;;
31/5/2025;0,42;0,416;0;0,179;0;;
31/5/2025;0,391;0,371;0;0,17;0;;
31/5/2025;0,355;0,338;0,221;0,171;0,455;;
31/5/2025;0,264;0,331;0,185;0,153;0,432;;
31/5/2025;0,27;0,372;0,254;0,145;0,45;;
31/5/2025;0,528;0,48;0,412;0,204;0,546;;
31/5/2025;0,688;0,688;0,671;0,231;0,641;;
31/5/2025;0,725;0,814;0,605;0,268;0,539;;
31/5/2025;0,853;0,721;0,662;0,248;0,577;;
31/5/2025;0,854;0,607;0,654;0,293;0,649;;
31/5/2025;0,575;0,338;0,564;0,261;0,669;;
31/5/2025;0,697;0,364;0,406;0,217;0,607;;
31/5/2025;0,563;0,488;0,293;0,38;0,505;;
31/5/2025;0,51;0,473;0,249;0,412;0,515;;
31/5/2025;0,676;0,481;0,252;0,315;0,448;;
31/5/2025;0,673;0,503;0,284;0,536;0,473;;
31/5/2025;0,922;0,875;0,356;0,586;0,544;;
31/5/2025;0,772;0,797;0,507;0,264;0,557;;
31/5/2025;0,75;0,645;0,548;0,24;0,597;;
31/5/2025;0,803;0,641;0,551;0,213;0,612;;
31/5/2025;0,701;0,489;0,493;0,227;0,641;;
31/5/2025;0,74;0,464;0,472;0,184;0,645;;
31/5/2025;0,493;0,461;0,437;0,155;0,641;;

Pendientes= (Prediccion en 24h - ulitmo dato)/24;0,01113441; 0,00633295; 0,004077135; 0,00917739; -0,0026487631/12/2025;22:00;Belisario;1.00
